1258,380771472
1259,269795697
1260,795050549
1261,177962861
1262,447053184
1263,458577699
1264,441987619
1265,671694724
1266,692434272
1267,738275843
1268,605191640
1269,706133961
1270,598471991
1271,544341980
1272,418729240
1273,862546507
1274,546710954
1275,749943824
1276,621792440
1277,944677006
1278,164387604
1279,771184935
1280,916400192
1281,914859750
1282,931331581
1283,930943716
1284,138341929
1285,732808281
1286,559668812
1287,383938720
1288,709325636
1289,353902265
1290,526446280
1291,550021813
1292,602624410
1293,428453027
1294,30871776
1295,192265909
1296,123089697
1297,613882754
1298,343437826
1299,17642297
1300,560604301
1301,60304003
1302,159299535
1303,390971639
1304,810953150
1305,82977941
1306,435798096
1307,670066569
1308,395726691
1309,367404061
1310,127193146
1311,997190600
1312,537778123
1313,920439364
1314,456155453
1315,720885872
1316,237263468
1317,396136477
1318,845441999
1319,100408090
1320,939747006
1321,611630021
1322,812143107
1323,505077680
1324,139787190
1325,241880994
1326,56504574
1327,202786005
1328,223627776
1329,918822970
1330,432051771
1331,411770191
1332,8908850
1333,311479551
1334,523442042
1335,254195381
1336,190060739
1337,839327247
1338,367338485
1339,482610987
1340,725442574
1341,133826352
1342,702918973
1343,496138082
1344,798559709
1345,104914203
1346,32922702
1347,98210210
1348,310598667
1349,298554570
1350,236503060
1351,262825684
1352,520570461
1353,348194375
1354,557714498
1355,398755891
1356,977222535
1357,341486154
1358,149850716
1359,996831009
1360,571381743
1361,478998236
1362,692412490
1363,1231976
1364,54993940
1365,933227134
1366,137584179
1367,113841646
1368,649474889
1369,82342334
1370,954870548
1371,775426217
1372,149472204
1373,548272294
1374,926666792
1375,607236972
1376,597924616
1377,375879253
1378,901620381
1379,598485117
1380,120207012
1381,125820692
1382,135679789
1383,215373323
1384,79953132
1385,150223218
1386,869559738
1387,34869804
1388,612052979
1389,345070810
1390,425173635
1391,560054983
1392,521506772
1393,577899939
1394,955960995
1395,964824884
1396,831040608
1397,610905105
1398,144189329
1399,364925845
1400,889639578
1401,610386212
1402,70892609
1403,998003117
1404,386378312
1405,184795423
1406,129588825
1407,195828802
1408,831760224
1409,14460451
1410,91473106
1411,416688636
1412,632956361
1413,525409382
1414,331136586
1415,146109848
1416,969498657
1417,749250627
1418,16242590
1419,120686260
1420,543742919
1421,596546842
1422,237005957
1423,319077381
1424,929703578
1425,640837978
1426,38955995
1427,47944728
1428,903167119
1429,521029714
1430,356994705
1431,918723376
1432,316297062
1433,428993223
1434,12666186
1435,641228851
1436,178629061
1437,524041821
1438,463608463
1439,809560313
1440,802091473
1441,607898113
1442,257398467
1443,888155356
1444,717807323
1445,93997401
1446,842317546
1447,165988728
1448,15876265
1449,49002415
1450,983674224
1451,730571557
1452,908504819
1453,961388843
1454,595235527
1455,366656345
1456,384716110
1457,524675770
1458,89607877
1459,935173292
1460,807610643
1461,592525405
1462,289650612
1463,707761542
1464,100831869
1465,912769609
1466,974465518
1467,519460020
1468,996948741
1469,648151026
1470,184202963
1471,773240959
1472,458618957
1473,744430787
1474,679929670
1475,808179829
1476,303583711
1477,463136596
1478,503373910
1479,772510757
1480,406255352
1481,26342641
1482,305485345
1483,735268657
1484,949957957
1485,612743197
1486,262367256
1487,196169664
1488,366840196
1489,871789645
1490,20105805
1491,992338289
1492,740507797
1493,841636668
1494,853381748
1495,808525368
1496,346079101
1497,936673235
1498,439407113
1499,442883494
1500,365387057
1501,124058248
1502,689796771
1503,529228896
1504,43589057
1505,686549193
1506,275703498
1507,540453917
1508,799418192
1509,720363172
1510,282644793
1511,254244611
1512,471959678
1513,155574020
1514,397768189
1515,77232418
1516,48920463
1517,97308228
1518,915287909
1519,7619650
1520,207897015
1521,421462759
1522,196169400
1523,415445602
1524,318323725
1525,832021518
1526,958517374
1527,442007514
1528,397815011
1529,330474971
1530,429434854
1531,365616072
1532,106378836
1533,733946304
1534,69805356
1535,132905799
1536,435276649
1537,772159057
1538,727417087
1539,79827861
1540,507372962
1541,217875474
1542,215691219
1543,949949161
1544,992705370
1545,669700047
1546,293630521
1547,592041219
1548,461302391
1549,654522568
1550,494858800
1551,254019778
1552,963880508
1553,502986122
1554,535497878
1555,55387393
1556,901845259
1557,399449303
1558,42266323
1559,348139736
1560,125881931
1561,728872253
1562,86866009
1563,312629310
1564,936136762
1565,923617726
1566,700903801
1567,969646880
1568,225466260
1569,963622930
1570,233655491
1571,650561949
1572,569570932
1573,180992608
1574,89440280
1575,593413235
1576,82772840
1577,396954986
1578,396700665
1579,529979911
1580,974394137
1581,135319042
1582,408952724
1583,453305840
1584,8142384
1585,689505700
1586,487033389
1587,233115268
1588,979172992
1589,825585747
1590,2052464
1591,351599159
1592,632541589
1593,485752212
1594,747939434
1595,941839774
1596,176634950
1597,995396913
1598,979485568
1599,909568400
1600,812256065
1601,764497578
1602,321850294
1603,397856057
1604,982344626
1605,796367583
1606,85390100
1607,598035271
1608,773382943
1609,633055209
1610,242979767
1611,885472966
1612,779617163
1613,345146466
1614,456176021
1615,916669715
1616,686970175
1617,321463793
1618,785540011
1619,986618967
1620,196332444
1621,769541135
1622,924753897
1623,512440905
1624,96465637
1625,790091632
1626,560468431
1627,13870220
1628,142917017
1629,453624673
1630,394479185
1631,298010355
1632,236817669
1633,817305333
1634,495166395
1635,63342986
1636,494319810
1637,283899585
1638,507039290
1639,923009363
1640,51366212
1641,495945641
1642,325573978
1643,742669072
1644,824955464
1645,698792161
1646,766503750
1647,726788104
1648,302202993
1649,978859127
1650,871318885
1651,748813025
1652,34866726
1653,214491624
1654,765086711
1655,143116757
1656,713071847
1657,283861932
1658,547468778
1659,838137898
1660,779732822
1661,994503983
1662,775244536
1663,391601409
1664,425227182
1665,795779309
1666,4281233
1667,85594129
1668,618064879
1669,802052620
1670,696083535
1671,29095743
1672,267394063
1673,325042125
1674,412433061
1675,992713970
1676,320375914
1677,411005057
1678,114370318
1679,603796633
1680,100514537
1681,270764782
1682,994331935
1683,396499664
1684,804986700
1685,66652026
1686,994415610
1687,968141449
1688,566122235
1689,372021158
1690,858007860
1691,257665345
1692,729665753
1693,563696765
1694,208586782
1695,52495547
1696,427079429
1697,492328991
1698,185860459
1699,893399483
1700,526920376
1701,70373213
1702,833462082
1703,186146607
1704,6600508
1705,994233068
1706,251380056
1707,811185560
1708,126310553
1709,612653095
1710,520446639
1711,329840907
1712,801037244
1713,129307000
1714,75848719
1715,904384892
1716,603317493
1717,711089943
1718,847809539
1719,456936076
1720,607499368
1721,245974332
1722,584595953
1723,853052159
1724,89113412
1725,838609876
1726,34441047
1727,757485071
1728,67123181
1729,688757684
1730,533473653
1731,956275625
1732,641423422
1733,52860748
1734,647325182
1735,592085984
1736,508615592
1737,77935935
1738,912259942
1739,380513062
1740,872507205
1741,375670235
1742,205475694
1743,306695382
1744,201262094
1745,18469141
1746,970204341
1747,913041679
1748,834980735
1749,605719930
1750,185003583
1751,663404839
1752,229476449
1753,262091534
1754,951850981
1755,451263383
1756,341348946
1757,637411743
1758,478004434
1759,957780371
1760,293240164
1761,110296912
1762,726726284
1763,975127408
1764,344499990
1765,711690203
1766,390022731
1767,521496754
1768,128396131
1769,210536959
1770,680407438
1771,5704830
1772,312468921
1773,296508807
1774,271081490
1775,588317051
1776,889728300
1777,845813023
1778,239656322
1779,884413161
1780,337217814
1781,505597113
1782,247568382
1783,430088233
1784,12103181
1785,337938171
1786,539896594
1787,291138314
1788,591130672
1789,492613364
1790,464217631
1791,392619429
1792,678605741
1793,626345017
1794,518640130
1795,231655503
1796,34946602
1797,142460019
1798,507112243
1799,94868167
1800,144517993
1801,404806257
1802,109305237
1803,523468126
1804,727305173
1805,986661544
1806,339198514
1807,782020902
1808,664742542
1809,319798945
1810,567555591
1811,769884326
1812,360555370
1813,185212022
1814,862405217
1815,244628874
1816,529459030
1817,670838398
1818,702746931
1819,310085567
1820,288162789
1821,566356898
1822,199412663
1823,645645989
1824,920293631
1825,950525589
1826,762654718
1827,834985045
1828,60502352
1829,680316424
1830,869824057
1831,46298951
1832,265805812
1833,811874275
1834,757427825
1835,55518910
1836,641370038
1837,994673251
1838,348939365
1839,102392526
1840,982608448
1841,830327815
1842,803358850
1843,305971639
1844,714466757
1845,810988160
1846,296110571
1847,489937528
1848,820041579
1849,482339115
1850,112705087
1851,729953269
1852,838376164
1853,760554131
1854,78539774
1855,217457362
1856,922652706
1857,858037659
1858,214890036
1859,411549358
1860,215761447
1861,83505896
1862,590095731
1863,255905100
1864,104741629
1865,729182810
1866,747423951
1867,912978149
1868,819560315
1869,1305055
1870,685704766
1871,512821948
1872,767163585
1873,454415557
1874,52539294
1875,146974471
1876,658725886
1877,570270615
1878,50928689
1879,711074305
1880,670932060
1881,688077554
1882,381097836
1883,581890768
1884,53495692
1885,702944073
1886,721170304
1887,863642182
1888,720500206
1889,671249492
1890,257703619
1891,578485264
1892,620381252
1893,912860344
1894,443073887
1895,709823164
1896,29681934
1897,371590307
1898,784703801
1899,604458067
1900,558491699
1901,31685117
1902,952991636
1903,677881071
1904,217547273
1905,909257214
1906,192606501
1907,474222894
1908,658751521
1909,224265787
1910,263820849
1911,597435036
1912,165139249
1913,23448020
1914,621011032
1915,584618085
1916,750957021
1917,567212354
1918,590055445
1919,723970911
1920,647294964
1921,619342179
1922,959023174
1923,226004941
1924,899229054
1925,585200712
1926,265650561
1927,584727790
1928,430588935
1929,29088718
1930,349749469
1931,114599444
1932,436493484
1933,923940278
1934,583702652
1935,159912071
1936,401121946
1937,432199078
1938,544380661
1939,282024812
1940,183103911
1941,626123182
1942,847816549
1943,19083001
1944,29577613
1945,782299213
1946,516246877
1947,713796313
1948,458230169
1949,916947295
1950,892777946
1951,60964849
1952,712734085
1953,228723454
1954,282084374
1955,885795491
1956,491086614
1957,52810291
1958,427557429
1959,328195298
1960,407813467
1961,865068137
1962,75986244
1963,675637881
1964,757724038
1965,192420227
1966,750491811
1967,29998364
1968,860579852
1969,155932907
1970,319377426
1971,571243554
1972,603546666
1973,574953959
1974,470687267
1975,750993281
1976,943030782
1977,778821564
1978,632675520
1979,824832628
1980,609373083
1981,613317976
1982,83727577
1983,164832143
1984,908232477
1985,716662812
1986,315919691
1987,377283139
1988,596356949
1989,722269976
1990,515752501
1991,4790082
1992,577657978
1993,748324480
1994,96180635
1995,533860998
1996,139408839
1997,817653997
1998,614683719
1999,103999965
2000,713394021
2001,891378992
2002,393578673
2003,74765752
2004,609623966
2005,73247711
2006,386266372
2007,670650210
2008,214603508
2009,522593730
2010,449538893
2011,665179243
2012,977004841
2013,576005910
2014,793173148
2015,870723483
2016,249376744
2017,829586994
2018,694211166
2019,758403775
2020,851124728
2021,820392765
2022,744874776
2023,420365725
2024,470528738
2025,762722481
2026,94968170
2027,882394844
2028,828516622
2029,332115086
2030,425792751
2031,867321057
2032,892677154
2033,329959039
2034,40699357
2035,648749589
2036,247463955
2037,462948330
2038,944718717
2039,504739991
2040,853032111
2041,357136516
2042,76632151
2043,836190268
2044,718264114
2045,3763249
2046,285200876
2047,779535537
2048,751301999
2049,156916270
2050,463616810
2051,111357042
2052,639135057
2053,750781112
2054,515474480
2055,658596468
2056,778674697
2057,748432979
2058,552801296
2059,528625058
2060,592856260
2061,344019192
2062,462359028
2063,335961754
2064,469695230
2065,985145587
2066,737016257
2067,567676834
2068,69603790
2069,737969135
2070,182006633
2071,959600040
2072,129199192
2073,217604555
2074,927530514
2075,938619791
2076,391978530
2077,545630579
2078,844041614
2079,32599278
2080,396694073
2081,961648913
2082,567901594
2083,860646817
2084,44637583
2085,714924914
2086,347487502
2087,295847698
2088,810404019
2089,854412242
2090,761349898
2091,437248217
2092,585290841
2093,939257098
2094,85359149
2095,566096178
2096,240503969
2097,841780145
2098,450491793
2099,965614802
2100,733273132
2101,393070977
2102,92073814
2103,334616420
2104,566702837
2105,133206970
2106,555501246
2107,645698957
2108,5275242
2109,855577639
2110,342602559
2111,326365815
2112,646095522
2113,761422122
2114,572365498
2115,947821570
2116,477217143
2117,518057548
2118,7142431
2119,536847591
2120,464943731
2121,69348050
2122,878229239
2123,184603323
2124,982751378
2125,914672072
2126,16550149
2127,430084435
2128,961748364
2129,326131065
2130,99458839
2131,267544885
2132,377293526
2133,302617861
2134,686800133
2135,712231282
2136,213171946
2137,139382494
2138,596643968
2139,564535982
2140,965028494
2141,61214022
2142,679662601
